GENDER,AGEGRP1,NGROUP,BILL,REGION,CLASS,ORGYN,AFFL,LTIME
2,2,2,1000,2,2,0,7,10
1,3,2,950,4,2,0,5,10
2,2,2,300.01,5,2,0,6,10
2,3,4,0.01,4,1,0,5,10
2,2,2,50,4,2,0,5,10
3,3,6,1500,1,2,0,10,10
1,1,3,0.01,4,1,0,4,10
2,3,6,6000,2,3,0,9,4
2,2,4,1100.01,3,2,1,11,10
2,2,2,6000,2,3,0,3,4
2,1,6,0.01,1,1,1,13,10
3,2,1,100.01,4,2,0,4,10
2,2,4,6000,2,3,1,13,4
2,2,2,50,1,2,0,12,10
3,1,4,650,4,2,0,8,10
2,3,2,6000,4,3,0,7,4
1,3,2,420,1,2,0,6,10
1,1,5,100,1,2,0,14,10
2,2,1,6000,4,3,0,8,4
3,3,1,1500,1,2,0,9,10
2,2,4,900,4,2,0,12,10
3,3,5,200.01,4,2,0,10,10
1,1,2,0.01,4,1,1,10,10
3,2,6,60,4,2,0,5,10
1,2,3,0.01,4,1,0,7,10
2,3,6,500,1,2,0,5,10
2,2,1,523.95,2,2,0,10,10
2,1,3,500,4,2,0,10,10
3,2,1,6000,4,3,0,11,4
2,2,3,1000,1,2,1,13,10
3,3,3,3000,4,2,0,7,10
2,2,3,3770,2,2,0,8,10
2,1,5,0.01,1,1,0,6,10
1,3,3,0.01,2,1,0,3,10
3,2,1,50,3,2,0,6,10
2,3,4,500,3,2,0,12,10
3,2,4,50,4,2,0,12,10
3,3,4,6000,3,3,0,12,4
2,3,1,1500,4,2,0,11,10
2,3,2,0.01,4,1,0,5,10
1,2,3,0.01,1,1,0,6,10
1,3,3,100.01,4,2,0,8,10
2,2,4,1200,3,2,0,12,10
2,3,4,50.01,1,2,0,3,10
1,2,6,269.52,2,2,0,7,10
2,2,1,50,2,2,0,10,10
2,1,6,6.97,1,2,1,12,10
2,2,3,3500,3,2,0,9,10
1,2,4,50,1,2,0,4,10
2,2,6,0.02,1,2,0,6,10
1,2,7,1600,2,2,0,4,10
1,2,3,0.01,2,1,0,9,10
3,3,5,3000,1,2,0,6,10
2,2,3,0.01,4,1,0,8,10
1,2,5,6000,4,3,0,8,4
2,3,4,76.9,4,2,0,7,10
3,3,1,6000,4,3,0,4,4
3,2,2,0.01,1,1,0,14,10
2,2,3,0.01,5,1,1,6,10
1,1,6,50,1,2,1,15,10
2,2,4,50,4,2,1,16,10
2,2,4,0.01,1,1,1,13,10
2,2,4,50,1,2,0,9,10
2,2,2,0.01,4,1,0,10,10
3,2,4,0.01,5,1,0,8,10
1,2,5,2800,3,2,0,12,10
2,3,5,3000,4,2,0,8,10
1,2,6,1019.31,4,2,0,3,10
1,2,5,6000,1,3,0,12,4
2,2,2,420,4,2,0,9,10
2,2,2,6000,2,3,0,11,4
2,3,2,3000,2,2,0,14,10
2,2,4,50,4,2,1,12,10
2,2,4,50,2,2,0,9,10
3,2,1,6000,4,3,0,6,4
1,2,2,0.01,4,1,0,11,10
1,3,4,480,4,2,0,6,10
2,2,5,480,4,2,1,7,10
1,3,4,6000,4,3,0,10,4
2,2,5,1000,1,2,1,6,10
2,2,3,6000,4,3,0,6,4
2,3,6,6000,1,3,1,6,4
1,2,6,3000,2,2,0,11,10
1,2,6,6000,4,3,0,11,4
2,2,3,500,4,2,0,5,10
2,1,6,0.01,4,1,0,10,10
2,3,4,50,2,2,1,11,10
2,2,6,0.01,1,1,0,5,10
2,3,1,6000,4,3,1,6,4
2,2,4,1000,4,2,0,9,10
2,1,6,0.01,1,1,1,9,10
2,3,3,6000,1,3,0,8,4
2,3,2,4500.66,1,2,0,8,10
2,2,1,3000.01,5,2,1,11,10
2,3,3,0.01,4,1,0,7,10
2,3,6,0.01,2,1,0,9,10
2,1,6,0.01,3,1,1,17,10
2,3,3,600,2,2,0,4,10
2,2,4,0.01,1,1,0,7,10
2,2,3,470.01,3,2,0,4,10
2,3,4,6000,2,3,0,4,4
3,2,3,0.01,1,1,0,12,10
2,3,1,3000,4,2,0,6,10
2,2,6,0.01,3,1,0,12,10
2,3,2,6000,3,3,0,10,4
2,2,4,3000.01,4,2,0,11,10
1,3,6,3607.58,1,2,0,9,10
2,3,1,600,2,2,0,7,10
1,2,2,700,4,2,0,10,10
2,2,5,3416.36,1,2,1,15,10
2,2,6,1787.64,4,2,0,4,10
3,2,2,0.01,4,1,0,10,10
2,2,3,6000,2,3,1,7,4
1,3,4,250,1,2,1,4,10
1,2,2,1200,3,2,0,9,10
2,1,3,50,4,2,1,5,10
1,2,5,0.02,1,2,0,6,10
3,3,2,6000,4,3,0,11,4
3,3,1,840,4,2,0,7,10
2,2,4,3000,1,2,0,5,10
1,2,6,50,2,2,0,9,10
1,1,3,2000,4,2,1,6,10
2,2,3,5000,2,2,0,8,10
2,2,2,100,4,2,0,5,10
2,3,4,2650.54,2,2,1,8,10
3,3,6,0.01,4,1,0,7,10
2,1,6,0.01,4,1,1,15,10
1,2,2,0.01,1,1,1,13,10
1,2,4,0.01,2,1,0,6,10
1,2,2,600,4,2,0,8,10
2,1,6,50.01,4,2,1,8,10
2,3,4,6000,1,3,1,14,4
2,1,4,3620,4,2,1,7,10
2,2,7,480,1,2,0,9,10
3,2,2,50.01,2,2,0,6,10
1,3,4,2000,5,2,0,8,10
2,3,6,6000,1,3,0,7,4
2,2,6,100,2,2,0,14,10
3,1,4,6000,1,3,0,8,4
1,3,2,6000,1,3,1,12,4
1,2,6,6000,1,3,0,7,4
2,1,3,0.01,2,1,1,9,10
3,2,4,1480,1,2,0,8,10
2,1,5,0.01,1,1,1,13,10
3,1,4,0.01,1,1,0,9,10
2,3,3,6000,1,3,0,7,4
3,3,4,3000,4,2,1,9,10
3,2,6,50,5,2,0,5,10
2,2,3,500,4,2,0,6,10
1,3,6,360,4,2,0,6,10
2,2,3,0.01,4,1,0,7,10
3,2,2,200,2,2,0,9,10
1,2,2,0.01,2,1,1,9,10
2,3,3,960,3,2,0,11,10
1,2,4,0.01,1,1,0,10,10
2,3,5,50,4,2,1,8,10
2,2,6,50,4,2,0,12,10
3,2,3,1500,4,2,0,8,10
3,2,4,0.01,4,1,0,6,10
2,2,2,0.02,2,2,0,8,10
2,2,1,6000,4,3,0,8,4
1,2,3,2000,1,2,0,7,10
3,1,3,0.01,2,1,0,9,10
2,2,1,6000,2,3,0,5,4
3,1,6,99.12,1,2,0,8,10
1,2,6,0.01,1,1,0,10,10
2,2,3,0.01,4,1,1,10,10
1,2,6,200,4,2,0,5,10
3,3,2,200,2,2,0,10,10
1,2,6,50,4,2,0,12,10
2,3,3,0.01,2,1,1,9,10
3,2,4,50,1,2,0,7,10
2,2,3,50,2,2,0,9,10
2,2,4,1500,4,2,0,13,10
1,3,6,300.01,5,2,0,9,10
2,2,6,6000,2,3,0,7,4
1,2,3,0.01,4,1,1,12,10
2,2,5,0.01,1,1,0,9,10
2,2,2,0.01,1,1,0,5,10
1,3,5,50,4,2,0,11,10
2,2,6,0.01,1,1,1,6,10
2,3,5,3203.98,4,2,0,9,10
2,3,2,1500,1,2,0,9,10
2,1,5,19.39,1,2,1,15,10
3,2,4,600,1,2,0,2,10
1,3,4,0.01,4,1,0,7,10
2,2,6,1000,5,2,0,5,10
2,2,2,4000,5,2,1,7,10
1,2,4,0.01,1,1,0,6,10
2,3,2,500,1,2,1,8,10
2,2,2,0.01,2,1,1,10,10
3,2,3,480,4,2,0,3,10
2,2,4,300,3,2,0,8,10
2,2,4,6000,4,3,1,7,4
2,2,4,50,1,2,0,9,10
3,3,1,1000.01,4,2,0,11,10
1,2,3,100.01,1,2,1,5,10
1,2,3,1200,2,2,0,5,10
1,2,3,50,4,2,0,12,10
2,2,4,250,5,2,0,12,10
1,3,5,0.01,4,1,0,6,10
2,2,2,6000,1,3,0,15,4
1,3,2,420,1,2,1,10,10
2,3,6,4100,1,2,0,7,10
2,2,4,100,2,2,0,10,10
1,1,4,0.01,2,1,1,17,10
2,2,2,100,4,2,0,4,10
1,3,3,6000,2,3,0,7,4
2,2,6,3000,4,2,0,6,10
2,1,6,50,1,2,1,16,10
3,2,4,0.01,4,1,0,4,10
2,3,3,308,2,2,0,4,10
1,2,1,600,4,2,0,5,10
3,3,3,20608.38,2,4,0,6,3
2,3,5,0.01,1,1,1,9,10
3,3,2,4500,5,2,1,7,10
1,3,5,3000,2,2,0,10,10
2,1,4,100,1,2,1,9,10
1,2,6,1200,2,2,0,5,10
2,2,4,0.01,2,1,0,10,10
3,3,5,60.01,2,2,0,8,10
1,2,4,0.01,1,1,1,8,10
1,2,5,1000,2,2,0,11,10
3,3,4,6000,1,3,0,8,4
2,1,2,51.94,4,2,1,9,10
3,2,4,0.01,3,1,0,9,10
1,3,4,300,2,2,0,7,10
2,2,5,50,4,2,0,4,10
2,2,3,600,4,2,0,10,10
2,2,3,0.01,4,1,0,7,10
3,3,2,6000,1,3,0,9,4
2,2,3,6000,1,3,0,11,4
1,2,3,600,4,2,0,7,10
1,3,2,6000,1,3,1,7,4
2,1,3,300,2,2,1,12,10
2,3,4,6000,4,3,0,11,4
1,2,6,0.01,2,1,0,3,10
2,2,1,50.01,4,2,0,11,10
2,2,5,100,4,2,0,7,10
1,2,3,1500,2,2,0,6,10
1,1,3,500,2,2,1,2,10
2,1,5,420.01,1,2,1,9,10
1,2,4,100,4,2,0,12,10
2,2,6,2000,1,2,1,9,10
3,3,2,20608.46,1,4,0,9,3
2,3,1,6000,4,3,0,13,4
1,2,4,50,1,2,1,7,10
2,2,6,50,4,2,0,9,10
2,2,2,6000,3,3,0,7,4
2,3,6,6000,1,3,0,7,4
2,3,4,0.01,4,1,0,12,10
1,2,5,200.01,4,2,0,7,10
3,3,2,0.01,4,1,0,9,10
2,2,6,0.01,1,1,0,14,10
1,1,6,3000,1,2,1,11,10
1,2,4,0.01,1,1,0,9,10
1,3,1,6000,4,3,0,5,4
1,2,4,0.01,2,1,0,8,10
3,2,5,0.01,1,1,0,9,10
3,3,5,1119.99,1,2,0,4,10
1,2,2,1350,3,2,1,7,10
1,2,3,20,4,2,0,5,10
2,2,2,0.01,4,1,1,7,10
1,3,6,500,5,2,1,12,10
1,3,3,6000,1,3,0,10,4
1,2,4,6000,3,3,0,13,4
3,3,2,6000,2,3,0,13,4
1,2,4,0.01,1,1,0,8,10
3,2,3,0.01,4,1,0,9,10
2,2,5,50.01,2,2,0,9,10
2,1,5,0.01,4,1,1,21,10
1,1,3,0.01,1,1,1,8,10
2,1,5,600,4,2,1,11,10
2,2,2,6000,4,3,0,8,4
2,3,6,3000,1,2,0,11,10
3,3,5,3798.29,1,2,0,6,10
3,1,4,50,4,2,1,8,10
3,2,4,0.01,4,1,0,6,10
2,2,1,4620,4,2,0,11,10
3,2,3,6000,1,3,0,6,4
2,2,4,500,4,2,1,11,10
2,3,6,1141.73,1,2,0,8,10
1,2,5,50,1,2,0,5,10
1,2,2,225,1,2,0,11,10
1,2,6,0.01,2,1,0,7,10
2,2,4,0.01,1,1,0,3,10
2,2,2,420.01,4,2,0,7,10
3,2,2,0.02,1,2,0,2,10
3,2,6,100,1,2,0,10,10
1,3,2,20610.51,4,4,0,2,3
2,1,5,6000,4,3,1,11,4
1,2,3,420,1,2,0,8,10
2,3,3,4500,2,2,1,4,10
2,1,5,100,3,2,0,17,10
2,1,4,0.01,2,1,0,9,10
1,1,6,0.01,1,1,0,8,10
1,2,5,20610.65,1,4,0,6,3
1,3,3,0.01,4,1,0,11,10
1,2,4,20617.91,4,4,0,6,3
2,2,4,0.01,4,1,0,14,10
3,2,3,300.01,2,2,0,9,10
1,2,4,300.01,3,2,0,6,10
2,2,5,230,3,2,1,17,10
1,3,4,6000,2,3,0,7,4
2,1,6,50,2,2,1,7,10
3,3,2,600,2,2,0,8,10
2,2,4,1500,1,2,1,12,10
2,2,6,0.01,4,1,0,7,10
1,3,2,6000,5,3,0,10,4
2,2,6,3050,2,2,0,4,10
2,3,6,3420,4,2,0,7,10
2,2,4,600,4,2,1,11,10
2,2,3,3000,2,2,0,4,10
2,3,5,6000,4,3,0,11,4
2,2,2,6000,3,3,0,5,4
2,2,4,0.01,2,1,0,15,10
2,2,6,6000,4,3,0,11,4
2,3,6,6000,4,3,0,11,4
1,2,4,100,4,2,0,12,10
2,3,3,3800,1,2,0,8,10
2,2,2,6000,4,3,0,7,4
2,2,5,3000,2,2,0,14,10
1,2,5,4305.67,1,2,0,5,10
1,1,3,0.01,2,1,0,11,10
2,2,6,720,3,2,0,8,10
2,1,6,0.01,2,1,1,9,10
2,2,5,3000,5,2,1,7,10
1,3,3,3000,4,2,1,16,10
2,3,6,2811.67,2,2,0,8,10
2,3,5,1000,1,2,0,6,10
3,3,3,50,1,2,0,6,10
2,2,4,100,4,2,0,8,10
2,3,4,6000,4,3,0,4,4
2,3,6,20618.08,2,4,0,5,3
2,2,3,0.01,4,1,0,7,10
1,2,2,500.01,1,2,0,8,10
1,2,2,0.01,4,1,0,12,10
2,3,3,1500,4,2,0,11,10
2,3,6,0.01,4,1,0,1,10
1,3,3,1500,4,2,0,6,10
2,2,3,0.01,4,1,0,8,10
1,2,5,2550.01,1,2,0,5,10
3,2,5,0.01,2,1,0,14,10
3,2,5,0.01,5,1,0,3,10
1,2,3,1000,2,2,1,15,10
1,2,4,100,2,2,0,7,10
2,1,6,0.01,1,1,1,7,10
2,3,2,6000,1,3,0,10,4
1,3,3,200,1,2,0,12,10
2,2,4,0.01,2,1,1,11,10
1,3,1,1500,1,2,1,8,10
1,2,5,0.01,4,1,0,8,10
2,2,2,50,2,2,0,3,10
3,3,4,0.02,4,2,0,8,10
2,2,4,300,1,2,1,7,10
2,3,2,6000,4,3,0,6,4
2,1,3,0.01,4,1,1,10,10
2,2,4,0.01,1,1,0,8,10
1,2,6,50,2,2,0,4,10
3,2,6,0.01,4,1,0,4,10
3,3,4,4540.16,4,2,0,6,10
3,3,1,1000,4,2,0,17,10
2,2,2,6000,1,3,0,15,4
2,2,5,50,4,2,0,11,10
1,2,3,3000,4,2,0,4,10
1,2,2,0.01,3,1,0,6,10
1,2,4,0.01,4,1,0,10,10
2,2,4,50,1,2,1,12,10
1,2,6,3241.56,2,2,0,6,10
2,3,2,6000,1,3,0,6,4
2,2,3,100,2,2,1,13,10
2,2,2,6000,4,3,0,10,4
2,1,6,0.01,1,1,1,9,10
2,2,3,100,1,2,0,8,10
3,2,2,1000,2,2,0,7,10
3,2,1,0.01,1,1,0,2,10
3,2,6,0.01,1,1,0,2,10
3,2,4,6000,4,3,0,8,4
2,2,6,0.01,2,1,1,9,10
1,3,2,20622.81,1,4,0,13,3
2,3,5,6000,5,3,0,13,4
2,2,5,265,2,2,0,9,10
2,1,4,2000,4,2,1,11,10
2,3,2,6000,2,3,0,8,4
3,2,6,10.2,4,2,0,9,10
1,2,5,0.01,1,1,0,6,10
2,1,5,0.01,1,1,1,10,10
1,2,5,50,4,2,0,7,10
2,2,4,0.01,1,1,0,5,10
2,3,4,420,1,2,0,10,10
1,3,4,6000,1,3,0,5,4
1,2,2,0.01,5,1,1,7,10
1,3,2,0.01,4,1,0,9,10
2,2,3,3000,4,2,0,7,10
2,1,6,1350.01,1,2,0,6,10
2,3,1,20623.65,2,4,0,6,3
2,1,6,0.01,1,1,1,8,10
2,3,3,0.01,4,1,0,6,9
1,1,2,1000,5,2,1,8,9
1,2,2,0.01,1,1,0,12,9
2,3,2,1020,1,2,0,12,9
2,2,2,6000,3,3,0,6,4
3,3,2,1020,2,2,0,10,9
1,2,6,0.01,2,1,0,11,9
2,1,6,50,2,2,1,3,9
2,2,6,100.01,2,2,0,3,9
2,1,6,1000,1,2,1,10,9
1,2,6,0.02,4,2,0,7,9
2,2,4,0.01,1,1,0,5,9
2,2,4,0.01,4,1,1,9,9
2,3,3,500,4,2,0,8,9
2,2,4,3000,4,2,0,9,9
2,2,5,500,5,2,0,11,9
1,2,1,0.01,4,1,0,9,9
2,1,4,0.01,1,1,1,8,9
2,1,5,1100,2,2,0,12,9
2,1,5,0.01,4,1,1,6,9
2,2,3,0.02,4,2,0,8,9
2,2,6,1930,1,2,0,8,9
3,2,6,0.01,2,1,0,7,9
1,3,4,2000,3,2,0,9,9
3,2,6,300,2,2,0,6,9
2,2,2,360,3,2,0,11,9
2,2,5,0.01,4,1,0,7,9
2,3,6,0.01,1,1,0,6,9
1,2,3,1070,4,2,0,4,9
2,3,4,420,4,2,0,4,9
2,3,5,0.01,1,1,0,6,9
2,3,4,20627.8,2,4,0,10,3
1,2,3,500,1,2,0,10,9
2,2,6,970.92,1,2,1,18,9
3,3,2,2400,2,2,0,11,9
2,2,2,0.01,1,1,1,11,9
3,3,4,2000,4,2,0,5,9
2,1,4,0.01,2,1,1,10,9
1,3,5,20631.55,4,4,0,6,3
2,2,5,500,1,2,1,15,9
3,2,4,1200,2,2,0,7,9
2,1,3,0.01,2,1,0,7,9
1,2,4,1200,4,2,0,9,9
2,1,4,0.01,1,1,1,19,9
2,3,7,2500,4,2,1,8,9
2,3,6,500,1,2,1,14,9
2,2,3,0.01,4,1,1,12,9
1,2,6,0.01,1,1,0,8,9
2,3,3,1500,2,2,0,5,9
2,2,3,0.01,5,1,0,10,9
2,1,2,0.01,2,1,0,8,9
2,2,3,1500,4,2,0,8,9
2,3,5,1000,4,2,1,6,9
2,2,2,0.01,4,1,0,13,9
3,3,4,1000,4,2,1,9,9
2,2,1,600,4,2,1,12,9
2,3,6,0.01,2,1,0,7,9
1,3,1,570,4,2,0,3,9
1,3,2,6000,2,3,0,5,4
2,2,3,1020,3,2,0,10,9
2,1,6,500,2,2,1,12,9
1,2,2,6000,3,3,0,7,4
1,3,6,20632.12,4,4,0,8,3
1,2,4,3000,1,2,1,12,9
2,3,4,20633.08,2,4,0,10,3
1,2,3,3120,4,2,0,10,9
3,2,1,3000,4,2,0,9,9
2,2,5,500,1,2,0,13,9
1,3,2,364.38,2,2,0,12,9
2,2,4,3000,2,2,1,8,9
3,3,5,6000,1,3,0,10,4
2,2,3,5000,4,2,0,16,9
3,3,1,6000,4,3,0,6,4
1,2,3,900,1,2,0,4,9
2,2,4,0.01,4,1,0,7,9
3,3,4,1000,1,2,1,15,9
2,3,5,300,2,2,1,11,9
1,2,2,800,4,2,1,14,9
1,2,6,3000,4,2,0,4,9
1,2,6,500,1,2,1,20,9
2,2,1,6000,4,3,0,6,4
1,3,1,50.01,4,2,0,7,9
3,2,4,0.01,1,1,0,10,9
2,1,3,6000,4,3,0,6,4
1,2,2,6000,4,3,1,10,4
2,2,6,3000,4,2,0,10,9
1,2,3,0.01,2,1,1,5,9
2,1,5,500,1,2,1,18,9
2,3,6,500,4,2,0,5,9
2,3,2,4035.88,1,2,0,7,9
2,1,6,0.01,4,1,1,7,9
3,2,1,0.01,4,1,1,16,9
3,3,6,3202.15,1,2,0,5,9
2,2,4,1000,3,2,0,5,9
2,1,6,1000,2,2,1,11,9
2,2,4,0.01,4,1,0,7,9
1,2,1,360,1,2,0,10,9
1,1,3,500,2,2,0,6,9
2,3,6,2650,1,2,1,10,9
3,3,4,2000,2,2,0,7,9
3,2,4,1268.87,1,2,0,11,9
2,1,5,1600,4,2,1,10,9
1,2,1,0.01,4,1,0,10,9
3,2,6,0.01,2,1,0,6,9
1,3,5,3000,4,2,0,8,9
2,3,3,0.01,1,1,1,10,9
2,2,3,0.01,2,1,1,14,9
2,2,2,6000,1,3,0,8,4
2,2,3,3511.53,4,2,0,6,9
2,3,3,500,2,2,0,10,9
1,2,6,0.01,1,1,0,8,9
2,1,6,0.01,1,1,1,11,9
2,2,4,420.01,1,2,0,10,9
2,1,5,0.01,4,1,1,11,9
3,3,1,6000,4,3,0,5,4
3,2,1,1100,4,2,0,9,9
2,3,2,3000,4,2,0,6,9
3,3,5,3000,1,2,0,7,9
1,3,1,2000,3,2,0,10,9
2,2,4,0.01,1,1,0,11,9
1,2,2,800,2,2,0,6,9
1,2,3,1000,5,2,0,11,9
1,2,4,105,2,2,0,7,9
2,2,4,0.01,1,1,0,8,9
3,2,3,1600.01,2,2,0,8,9
2,2,4,1500,1,2,0,6,9
2,2,3,0.01,4,1,0,7,9
2,2,5,6000,4,3,0,9,4
2,2,5,0.01,4,1,0,8,9
2,3,6,0.01,1,1,1,13,9
3,3,4,6000,2,3,0,6,4
2,2,3,0.01,1,1,0,9,9
3,2,6,0.01,1,1,0,9,9
2,2,4,0.01,4,1,0,9,9
2,2,3,500,1,2,1,10,9
2,3,3,1000,4,2,0,9,9
2,2,6,0.01,1,1,1,11,9
2,3,4,2000,1,2,0,8,9
1,2,2,420,1,2,0,10,9
2,2,3,0.01,1,1,0,14,9
2,3,2,720,3,2,1,12,9
1,2,4,6000,1,3,0,6,4
2,2,4,0.01,2,1,0,15,9
3,2,5,1500,4,2,0,6,9
2,2,6,0.01,4,1,1,11,9
2,3,2,6000,4,3,1,12,4
2,3,1,0.01,1,1,1,11,9
1,2,6,0.01,4,1,0,6,9
1,2,3,0.01,4,1,0,7,9
3,2,4,20634.99,2,4,0,9,3
2,2,2,500.01,4,2,1,16,9
2,2,4,0.01,4,1,0,4,9
1,3,5,6000,4,3,0,9,4
3,2,4,0.01,4,1,0,7,9
2,2,6,0.01,4,1,0,8,9
1,2,6,0.01,1,1,0,10,9
2,3,2,6000,4,3,0,8,4
2,2,2,3000,4,2,0,9,9
1,3,5,500,2,2,1,13,9
1,1,6,0.02,1,2,0,7,9
2,2,4,120,1,2,0,8,9
2,1,4,0.01,1,1,1,6,9
1,3,4,0.01,1,1,0,9,9
2,2,6,300.01,5,2,1,9,9
2,3,6,0.01,1,1,1,14,9
1,2,3,3000,4,2,0,8,9
2,2,6,2000,1,2,0,10,9
2,1,4,50,2,2,1,10,9
2,2,4,2000,1,2,0,10,9
2,2,3,6000,1,3,0,9,4
2,2,6,50,3,2,1,14,9
2,3,3,2000,5,2,0,13,9
2,2,3,0.01,4,1,0,12,9
3,1,5,420,4,2,1,7,9
2,2,6,1320,4,2,0,11,9
1,3,1,6000,1,3,0,8,4
2,2,5,1000,1,2,0,8,9
2,2,4,3000,2,2,0,5,9
2,3,5,6000,2,3,1,10,4
1,3,4,0.01,4,1,0,9,9
3,2,1,1785,1,2,0,4,9
3,2,4,0.01,4,1,0,8,9
2,2,5,0.01,1,1,1,12,9
1,2,2,6000,4,3,0,9,4
3,2,6,0.03,2,2,0,4,9
1,3,3,0.01,4,1,0,10,9
3,2,2,100,1,2,0,6,9
1,2,3,0.01,2,1,0,10,9
2,1,3,0.01,1,1,0,9,9
2,3,6,1000,2,2,0,7,9
2,2,2,6000,4,3,1,10,4
1,3,4,20639.17,4,4,0,9,3
2,2,4,0.01,4,1,0,12,9
3,2,6,0.01,4,1,0,11,9
2,3,4,0.01,1,1,1,11,9
2,3,2,0.01,4,1,0,13,9
2,3,3,500,4,2,1,11,9
2,2,3,500,4,2,0,15,9
3,3,4,1000,1,2,0,7,9
3,3,4,6000,1,3,0,11,4
1,1,5,500.01,2,2,1,13,9
1,2,2,0.01,4,1,1,13,9
2,3,3,300.01,4,2,0,12,9
3,3,2,2100,4,2,0,4,9
2,2,3,0.01,4,1,0,5,9
1,1,6,4500,1,2,1,16,9
2,3,3,1000,3,2,0,12,9
3,3,6,1000,4,2,0,7,9
2,2,5,420,2,2,0,8,9
3,2,4,0.01,4,1,0,7,9
1,3,2,6000,5,3,1,11,4
3,1,6,3300,1,2,0,5,9
2,2,5,1600,2,2,1,9,9
2,1,4,0.01,2,1,1,9,9
2,2,3,0.01,2,1,0,9,9
3,2,2,600,4,2,0,4,9
2,2,4,0.01,1,1,0,6,9
3,2,4,3600,4,2,0,6,9
3,2,6,0.01,2,1,0,10,9
2,2,6,600,1,2,1,12,9
2,3,4,0.01,2,1,0,7,9
2,2,5,500,2,2,0,7,9
2,3,4,1000,4,2,0,10,9
2,2,4,0.01,1,1,0,5,9
2,1,4,6000,3,3,1,14,4
2,3,6,6000,1,3,0,10,4
2,3,2,6000,1,3,0,5,4
2,1,3,500,4,2,0,6,9
1,2,3,800,4,2,0,7,9
2,3,2,1100,4,2,0,10,9
2,2,4,0.01,1,1,0,6,9
2,2,4,2300,4,2,0,11,9
3,3,2,2000,2,2,0,6,9
2,1,1,0.01,4,1,0,8,9
2,1,4,500,1,2,1,6,9
2,1,2,0.01,1,1,1,14,9
3,2,3,0.03,1,2,0,12,9
1,3,2,6000,2,3,1,11,4
1,2,4,0.01,1,1,0,6,9
2,3,4,4100,5,2,1,9,9
1,2,2,1000.01,1,2,0,6,9
2,1,6,1500,1,2,1,10,9
2,1,6,600,1,2,1,8,9
1,2,3,300,2,2,0,7,9
3,1,4,0.01,4,1,1,6,9
3,1,3,250.01,4,2,0,6,9
3,2,4,1700,4,2,0,4,9
2,1,4,0.02,1,2,1,20,9
2,3,3,480,4,2,0,6,9
2,2,1,0.02,1,2,1,15,9
1,3,1,6000,4,3,0,4,4
2,2,4,360,2,2,1,15,9
3,3,3,3000,4,2,0,10,9
2,2,2,1000,2,2,0,8,9
1,2,6,1500,4,2,0,7,9
1,2,4,6000,3,3,0,8,4
2,2,6,500,1,2,0,9,9
3,3,1,500,4,2,0,12,9
2,2,4,6000,4,3,0,11,4
3,3,5,500,4,2,0,12,9
1,2,4,100,1,2,0,17,9
2,3,1,500,4,2,0,4,9
2,2,2,6000,4,3,0,10,4
2,2,3,0.01,1,1,1,7,9
3,2,3,0.01,4,1,0,11,9
2,3,4,2000,1,2,0,5,9
2,2,1,0.01,2,1,0,6,9
2,2,2,6000,1,3,0,9,4
2,1,3,600,4,2,0,3,9
2,2,6,0.01,2,1,0,5,9
1,3,3,6000,3,3,0,9,4
3,3,5,0.02,4,2,0,10,9
2,2,5,2165.7,4,2,0,12,9
1,2,3,1700,2,2,0,8,9
2,2,2,480,4,2,0,5,9
2,1,4,100,1,2,1,9,9
3,2,2,4000,4,2,0,10,9
2,2,6,0.01,1,1,0,14,9
3,2,3,0.01,2,1,0,2,9
2,2,4,0.01,4,1,0,10,9
3,2,3,500,4,2,0,10,9
2,3,4,6000,5,3,0,8,4
1,2,4,200,4,2,0,8,9
2,1,4,0.01,4,1,1,11,9
2,2,6,480,4,2,0,5,9
2,3,2,0.01,4,1,1,8,9
2,2,6,0.01,1,1,0,5,9
2,2,6,1260,4,2,1,16,9
2,2,6,1000,1,2,1,12,9
2,1,2,1000,4,2,0,6,9
2,2,3,500,4,2,0,5,9
3,3,3,6000,1,3,0,8,3
2,3,4,500,2,2,0,11,9
3,2,6,0.01,1,1,0,10,9
2,2,6,2085.88,1,2,0,7,9
1,2,6,4558.79,1,2,0,4,9
1,2,4,0.01,1,1,0,5,9
2,2,6,2000,1,2,0,4,9
1,3,6,2400,1,2,0,7,9
3,3,2,0.01,1,1,0,15,9
2,3,1,2000,4,2,0,8,9
3,2,2,6000,4,3,0,4,3
1,2,1,0.01,4,1,0,15,9
3,1,1,6000,1,3,0,4,3
1,2,2,6000,2,3,0,9,3
2,3,2,1300,4,2,1,19,9
1,3,3,1600,4,2,0,6,9
2,2,4,300.01,4,2,1,8,9
2,3,5,0.02,5,2,1,6,9
3,2,1,2000,4,2,0,9,9
1,3,6,20639.2,4,4,0,10,3
3,3,1,0.01,4,1,0,10,9
1,2,5,1700,2,2,0,7,9
2,1,3,0.01,5,1,1,5,9
2,2,1,0.01,2,1,0,10,9
2,1,1,0.01,4,1,1,4,9
3,3,1,0.01,1,1,1,7,9
1,3,4,20643.53,2,4,0,7,3
2,3,1,3000,4,2,0,9,9
2,3,4,1000,4,2,1,10,9
2,3,2,1000,4,2,1,8,9
2,2,6,3000,1,2,0,8,9
2,2,6,6000,4,3,0,5,3
1,2,5,0.01,4,1,0,11,9
2,3,4,1000,2,2,1,9,9
2,1,6,920,2,2,1,6,9
2,2,5,3000,4,2,0,10,9
